id,true_freq_hz,waveform,amplitude,snr_db,est_freq_hz,error_pct,success,iterations,elapsed_ms
3134,6316.02,sine,0.2345,31.60,6420.90,1.660489,1,98,77.73
3135,66514.75,triangle,0.3297,21.78,66650.39,0.203925,1,11,11.68
3136,8789.68,square,0.9513,24.35,8886.72,1.103984,1,101,115.17
3137,26417.42,sine,0.6450,33.60,26479.49,0.234972,1,42,40.09
3138,64650.19,triangle,0.5378,22.69,64677.73,0.042606,1,3,2.92
3139,29651.11,square,0.6518,30.62,29799.80,0.501488,1,2,2.92
3140,68613.48,square,0.8932,31.72,68666.99,0.077994,1,18,24.02
3141,78081.53,sine,0.7104,38.04,78193.36,0.143216,1,47,38.59
3142,39187.50,triangle,0.7523,21.19,39306.64,0.304026,1,11,11.60
3143,58569.32,sine,0.9706,36.23,58618.16,0.083391,1,18,18.49
3144,11862.66,sine,0.6350,26.90,11997.07,1.133085,1,10,11.20
3145,4455.68,square,0.4491,22.02,4672.85,4.874037,1,42,47.97
3146,80390.12,triangle,0.7809,36.45,80390.62,0.000630,1,25,21.65
3147,22432.57,sine,0.2877,35.30,22534.18,0.452973,1,6,6.52
3148,94843.79,triangle,0.8933,32.77,94907.23,0.066884,1,20,22.75
3149,39378.33,square,0.1678,20.63,39418.95,0.103141,1,10,15.35
3150,69852.08,square,0.5970,31.15,69868.16,0.023019,1,12,17.36
3151,28460.21,square,0.5237,27.77,28554.69,0.331979,1,17,22.28
3152,82246.86,square,0.6433,37.91,82304.69,0.070306,1,17,26.05
3153,86757.13,triangle,0.3430,20.70,86835.94,0.090838,1,49,49.65
3154,26845.61,sine,0.9184,32.98,26894.53,0.182220,1,37,39.56
3155,9088.69,sine,0.2401,32.61,9194.34,1.162367,1,92,96.71
3156,73805.99,triangle,0.9466,24.03,73906.25,0.135845,1,9,13.22
3157,31667.48,sine,0.4229,38.29,31728.52,0.192752,1,19,23.55
3158,57936.14,triangle,0.5411,20.58,58007.81,0.123702,1,1,1.30
3159,7355.35,square,0.7469,24.31,7470.70,1.568246,1,55,66.59
3160,72469.05,triangle,0.4707,34.93,72509.77,0.056186,1,31,32.87
3161,40998.97,triangle,0.7876,39.84,41015.62,0.040635,1,25,28.19
3162,35194.27,square,0.2491,24.08,35273.44,0.224946,1,17,23.19
3163,69646.11,triangle,0.4551,23.60,69667.97,0.031392,1,13,11.83
3164,29224.85,square,0.3616,24.67,29301.76,0.263157,1,8,8.58
3165,73862.46,sine,0.5853,35.88,73906.25,0.059280,1,9,7.27
3166,27356.60,square,0.7020,33.10,27475.59,0.434943,1,30,33.85
3167,45139.11,square,0.8523,35.17,45219.73,0.178587,1,18,24.16
3168,32804.26,sine,0.1646,21.89,32934.57,0.397229,1,6,6.75
3169,58704.07,sine,0.4032,35.06,58789.06,0.144787,1,17,15.95
3170,30140.47,triangle,0.7709,24.92,30244.14,0.343963,1,35,34.02
3171,73153.40,triangle,0.4577,24.21,73276.37,0.168101,1,12,9.85
3172,52605.81,triangle,0.6757,23.46,52675.78,0.133011,1,13,11.75
3173,68592.94,square,0.6324,34.68,68666.99,0.107965,1,18,22.90
3174,51979.79,triangle,0.7499,32.30,52070.31,0.174154,1,17,18.55
3175,15928.49,triangle,0.9423,22.74,16005.86,0.485737,1,63,61.40
3176,49335.87,sine,0.7791,34.43,49418.95,0.168384,1,12,11.08
3177,14947.63,triangle,0.2629,35.95,15029.30,0.546374,1,19,21.01
3178,46241.06,sine,0.2424,23.35,46274.41,0.072140,1,10,10.38
3179,66527.16,square,0.2099,22.25,66650.39,0.185226,1,11,14.98
3180,8158.75,triangle,0.7407,21.17,8276.37,1.441646,1,22,22.52
3181,56466.74,sine,0.9134,38.14,56557.62,0.160944,1,10,10.15
3182,70125.07,triangle,0.8303,36.57,70126.95,0.002691,1,27,26.64
3183,57401.08,sine,0.2960,26.54,57524.41,0.214869,1,4,3.81
3184,63221.05,sine,0.3328,29.36,63232.42,0.017991,1,11,9.53
3185,24071.96,square,0.9309,34.96,24169.92,0.406955,1,31,39.24
3186,66976.23,square,0.5392,23.73,67031.25,0.082141,1,9,13.31
3187,89576.34,sine,0.1822,35.00,89648.44,0.080493,1,1,1.14
3188,18385.94,square,0.1255,22.74,18476.56,0.492902,1,17,22.34
3189,18147.16,sine,0.6910,36.74,18261.72,0.631280,1,21,22.01
3190,37958.23,triangle,0.2920,26.51,38071.29,0.297864,1,22,24.10
3191,15922.96,square,0.4779,32.27,16005.86,0.520613,1,63,79.36
3192,76405.82,square,0.6649,38.71,76464.84,0.077256,1,13,21.20
3193,30607.37,square,0.7459,32.23,30708.01,0.328814,1,30,37.79
3194,18674.76,square,0.5211,28.39,18798.83,0.664376,1,11,13.02
3195,18649.21,triangle,0.7861,29.63,18745.12,0.514291,1,12,12.18
3196,68326.04,triangle,0.2226,25.01,68364.26,0.055932,1,2,2.49
3197,54727.42,triangle,0.1326,39.68,54785.16,0.105491,1,21,20.79
3198,46035.75,square,0.3635,23.49,46142.58,0.232047,1,11,15.35
3199,79365.82,triangle,0.4723,39.05,79404.30,0.048484,1,15,14.86
3200,82555.96,square,0.7066,28.70,82617.19,0.074160,1,1,1.57
3201,56313.62,sine,0.7266,21.06,56396.48,0.147153,1,11,11.85
3202,81891.41,triangle,0.3134,26.47,81928.71,0.045550,1,4,4.70
3203,48649.73,square,0.3586,31.85,48710.94,0.125818,1,17,25.26
3204,30480.92,sine,0.1023,22.02,30522.46,0.136284,1,32,31.18
3205,79432.82,triangle,0.4843,30.25,79433.59,0.000975,1,29,30.88
3206,15537.97,square,0.2302,32.22,15644.53,0.685820,1,5,5.88
3207,93392.61,sine,0.7881,20.47,93457.03,0.068981,1,13,15.05
3208,38174.23,sine,0.4172,23.47,38295.90,0.318727,1,20,25.29
3209,37957.19,square,0.3705,33.13,38071.29,0.300589,1,22,30.95
3210,91966.35,square,0.2731,25.41,92036.13,0.075875,1,52,81.41
3211,85546.08,square,0.5095,22.99,85654.30,0.126499,1,3,4.74
3212,45523.00,sine,0.9488,37.68,45615.23,0.202603,1,15,16.18
3213,9306.35,square,0.3026,28.22,9399.41,0.999988,1,86,89.49
3214,87807.95,square,0.4008,24.16,87905.27,0.110835,1,8,11.48
3215,80232.16,square,0.5213,24.35,80322.27,0.112305,1,11,16.29
3216,34090.39,triangle,0.5681,28.01,34145.51,0.161678,1,28,25.94
3217,52620.78,triangle,0.4061,23.57,52675.78,0.104520,1,13,10.83
3218,58908.68,square,0.7414,37.64,58959.96,0.087059,1,16,24.44
3219,37746.24,sine,0.9625,28.70,37846.68,0.266097,1,24,25.67
3220,62702.49,square,0.5919,24.11,62778.32,0.120931,1,62,79.40
3221,75759.16,triangle,0.5977,29.77,75805.66,0.061381,1,16,13.95
3222,12279.88,sine,0.4056,26.22,12304.69,0.202016,1,1,0.90
3223,95411.99,triangle,0.6939,30.35,95463.87,0.054373,1,18,16.77
3224,17569.39,triangle,0.4375,22.14,17670.90,0.577783,1,32,34.80
3225,49886.09,triangle,0.8986,20.22,49985.35,0.198975,1,8,9.55
3226,88743.28,sine,0.1351,36.96,88764.65,0.024080,1,18,19.02
3227,86522.81,square,0.6170,36.26,86557.62,0.040230,1,50,67.65
3228,78844.65,triangle,0.5975,39.35,78881.84,0.047169,1,2,1.74
3229,99618.54,sine,0.8646,30.00,99638.67,0.020213,1,3,2.74
3230,39369.07,square,0.1504,30.13,39418.95,0.126693,1,10,14.52
3231,87218.17,sine,0.4838,38.79,87280.27,0.071209,1,36,30.41
3232,43427.82,square,0.4965,30.39,43457.03,0.067264,1,5,5.46
3233,63567.14,triangle,0.5069,36.35,63593.75,0.041856,1,9,7.32
3234,53838.35,square,0.6922,34.35,53886.72,0.089849,1,5,5.74
3235,56246.85,sine,0.2529,25.71,56254.88,0.014284,1,80,63.81
3236,28979.93,triangle,0.1165,35.11,29052.73,0.251206,1,11,9.42
3237,27268.91,sine,0.5751,24.32,27392.58,0.453532,1,31,31.70
3238,88562.66,sine,0.4999,36.99,88652.34,0.101266,1,5,5.37
3239,61968.55,sine,0.4787,34.13,62080.08,0.179983,1,35,35.23
3240,97352.81,triangle,0.4082,39.96,97412.11,0.060908,1,11,10.73
3241,1346.96,sine,0.8415,23.99,,,0,260,172.02
3242,7016.16,sine,0.4835,34.61,7128.91,1.606986,1,69,76.91
3243,62809.22,sine,0.5529,38.52,62871.09,0.098515,1,13,17.03
3244,81685.77,sine,0.9840,34.17,81699.22,0.016464,1,5,6.74
3245,7182.49,sine,0.2516,34.56,7299.80,1.633396,1,62,66.77
3246,19190.15,square,0.1839,38.42,19282.23,0.479792,1,2,2.16
3247,35052.10,triangle,0.9504,20.12,35170.90,0.338917,1,18,18.91
3248,46949.38,sine,0.9178,30.37,47065.43,0.247173,1,4,4.78
3249,8419.46,sine,0.4452,38.80,8569.34,1.780147,1,10,12.13
3250,69598.01,triangle,0.4298,20.86,69667.97,0.100524,1,13,14.38
3251,97457.45,sine,0.9529,27.37,97514.65,0.058695,1,44,43.61
3252,1998.95,triangle,0.9825,39.31,2006.84,0.394499,1,224,155.54
3253,16932.76,sine,0.6090,32.75,17026.37,0.552793,1,44,45.37
3254,74202.37,sine,0.9631,32.77,74326.17,0.166839,1,7,7.38
3255,84857.64,square,0.4728,39.54,84936.52,0.092954,1,6,9.81
3256,58630.02,triangle,0.9580,33.51,58715.82,0.146349,1,36,35.30
3257,55344.93,sine,0.1360,24.02,55429.69,0.153146,1,17,16.74
3258,19414.83,sine,0.3744,27.20,19487.30,0.373271,1,54,49.22
3259,42633.23,sine,0.1381,33.48,42724.61,0.214335,1,11,10.39
3260,54196.15,square,0.6710,36.55,54301.76,0.194867,1,24,36.60
3261,43341.60,square,0.9582,36.79,43457.03,0.266334,1,5,6.97
3262,43174.08,square,0.2594,31.21,43212.89,0.089893,1,7,10.80
3263,98151.50,square,0.9349,28.15,98237.30,0.087420,1,20,26.88
3264,99885.64,square,0.1380,31.74,99965.82,0.080274,1,14,16.72
3265,28182.70,sine,0.8388,25.51,28305.66,0.436322,1,20,17.11
3266,79858.31,sine,0.2749,39.48,79863.28,0.006229,1,13,11.05
3267,36802.89,square,0.6490,31.21,36914.06,0.302082,1,1,1.12
3268,91554.88,triangle,0.4634,37.25,91611.33,0.061656,1,7,6.04
3269,18925.23,square,0.9555,32.51,19013.67,0.467338,1,7,7.96
3270,81879.88,square,0.8554,38.89,81928.71,0.059641,1,4,6.87
3271,28019.25,sine,0.5356,34.04,28139.65,0.429695,1,22,20.37
3272,23491.93,sine,0.4086,39.38,23583.98,0.391838,1,39,35.03
3273,69801.78,square,0.2733,27.12,69868.16,0.095106,1,12,17.11
3274,17814.10,sine,0.9161,39.95,17939.45,0.703652,1,27,24.34
3275,17247.33,sine,0.3968,29.23,17348.63,0.587356,1,38,39.10
3276,21277.30,sine,0.2808,35.49,21391.60,0.537183,1,24,26.42
3277,71545.22,square,0.4485,38.18,71669.92,0.174303,1,3,5.40
3278,96983.72,sine,0.3007,30.51,97084.96,0.104388,1,24,24.07
3279,10033.81,square,0.6236,30.44,10151.37,1.171647,1,64,73.28
3280,33759.95,square,0.9629,24.12,33837.89,0.230868,1,31,46.88
3281,65828.30,sine,0.1598,31.04,65888.67,0.091704,1,15,25.61
3282,11388.98,sine,0.2544,31.30,11518.55,1.137730,1,24,28.04
3283,70630.75,sine,0.7014,23.65,70668.95,0.054071,1,8,9.21
3284,61732.29,square,0.6884,39.90,61787.11,0.088810,1,19,29.10
3285,93843.88,sine,0.8969,21.33,93916.02,0.076868,1,35,44.39
3286,95351.61,sine,0.4438,21.83,95463.87,0.117728,1,18,23.50
3287,12115.00,triangle,0.9499,32.21,12236.33,1.001445,1,3,4.13
3288,71869.15,triangle,0.3365,20.90,71967.77,0.137224,1,72,64.87
3289,1185.40,square,0.3173,21.25,,,0,260,197.97
3290,18773.30,sine,0.9234,22.81,18906.25,0.708181,1,9,10.07
3291,54227.20,square,0.5891,21.98,54340.82,0.209530,1,2,3.07
3292,32561.04,sine,0.4561,23.77,32656.25,0.292411,1,9,9.75
3293,56601.62,triangle,0.5789,28.68,56718.75,0.206936,1,9,11.15
3294,39346.01,triangle,0.2974,34.68,39418.95,0.185372,1,10,11.26
3295,75990.75,square,0.3676,29.41,76025.39,0.045585,1,15,22.03
3296,10228.18,sine,0.2004,23.74,10322.27,0.919880,1,59,44.69
3297,50913.51,triangle,0.3121,38.70,50976.56,0.123852,1,1,0.84
3298,95535.88,triangle,0.8538,27.28,95605.47,0.072837,1,5,5.67
3299,8195.71,square,0.6028,37.00,8349.61,1.877839,1,19,22.51
3300,99603.11,square,0.4107,23.72,99638.67,0.035700,1,3,4.50
3301,1475.18,square,0.6000,36.50,1552.73,5.257093,1,255,177.29
3302,50953.12,triangle,0.6653,36.81,50976.56,0.046008,1,1,0.89
3303,15681.87,triangle,0.7076,23.40,15776.37,0.602578,1,2,2.03
3304,19786.59,triangle,0.1290,29.25,19868.16,0.412258,1,48,45.31
3305,32034.05,square,0.8557,27.21,32099.61,0.204644,1,15,18.66
3306,43263.31,triangle,0.8055,37.94,43334.96,0.165624,1,6,5.82
3307,44437.46,sine,0.4707,34.32,44560.55,0.276989,1,23,22.04
3308,11833.61,sine,0.1420,28.65,11962.89,1.092486,1,11,13.83
3309,82917.13,sine,0.7078,38.65,83022.46,0.127034,1,14,19.32
3310,24455.86,triangle,0.9776,39.25,24536.13,0.328243,1,26,34.04
3311,24257.99,sine,0.2335,34.04,24316.41,0.240812,1,29,31.88
3312,72850.13,triangle,0.4025,23.40,72856.45,0.008671,1,14,16.81
3313,58495.35,square,0.7560,28.83,58618.16,0.209959,1,18,31.45
3314,34525.33,sine,0.2903,25.31,34555.66,0.087861,1,24,26.42
3315,10388.21,square,0.1329,23.73,10493.16,1.010286,1,54,59.71
3316,74930.27,sine,0.7014,34.34,74956.05,0.034406,1,4,3.71
3317,58537.35,triangle,0.1193,34.77,58618.16,0.138057,1,18,20.76
3318,95919.88,triangle,0.2511,26.54,96020.51,0.104911,1,16,14.72
3319,18072.73,square,0.7410,26.34,18154.30,0.451314,1,23,30.00
3320,54411.15,triangle,0.4792,37.08,54492.19,0.148934,1,1,1.22
3321,77383.44,sine,0.6590,24.71,77446.29,0.081213,1,50,44.78
3322,56194.31,triangle,0.8912,28.09,56235.35,0.073038,1,12,9.98
3323,29859.87,sine,0.5793,22.28,29882.81,0.076827,1,1,0.83
3324,55378.23,sine,0.3915,24.40,55429.69,0.092928,1,17,13.78
3325,97150.66,triangle,0.4147,21.86,97207.03,0.058024,1,45,36.57
3326,52163.26,sine,0.5828,36.71,52221.68,0.111996,1,16,13.10
3327,61963.46,square,0.5869,38.55,62080.08,0.188200,1,35,45.59
3328,93258.37,square,0.3752,29.19,93339.84,0.087368,1,37,46.42
3329,19469.23,square,0.5501,22.07,19550.78,0.418855,1,53,69.13
3330,20567.13,square,0.8988,31.33,20629.88,0.305111,1,36,43.59
3331,68471.97,square,0.6143,28.95,68554.69,0.120812,1,1,1.49
3332,66253.86,sine,0.5440,25.92,66269.53,0.023651,1,13,13.79
3333,33292.32,triangle,0.2644,26.22,33398.44,0.318741,1,1,0.87
3334,51479.36,triangle,0.4750,34.88,51562.50,0.161492,1,41,40.19
3335,85781.04,sine,0.4535,27.13,85893.55,0.131170,1,2,2.15
3336,83452.73,sine,0.3776,33.59,83500.98,0.057819,1,12,13.71
3337,56978.91,square,0.5860,23.95,57041.02,0.109004,1,7,11.19
3338,43640.95,square,0.9111,25.22,43701.17,0.138004,1,3,4.71
3339,86915.02,square,0.1183,34.49,86953.12,0.043840,1,25,38.36
3340,4519.64,triangle,0.8854,25.95,4555.66,0.797148,1,50,46.76
3341,26483.71,square,0.4206,27.45,26562.50,0.297497,1,41,52.96
3342,32509.38,square,0.2478,36.92,32563.48,0.166409,1,10,15.98
3343,81427.85,square,0.8675,24.94,81469.73,0.051433,1,6,9.05
3344,2738.98,square,0.5121,31.34,2871.09,4.823461,1,165,162.98
3345,90034.60,triangle,0.6710,35.28,90058.59,0.026648,1,13,14.07
3346,9297.03,sine,0.7599,28.63,9399.41,1.101202,1,86,77.64
3347,45150.56,sine,0.6466,23.70,45219.73,0.153187,1,18,19.59
3348,63064.71,sine,0.1574,26.61,63110.35,0.072370,1,86,74.91
3349,23882.89,triangle,0.1495,23.53,23950.20,0.281798,1,34,30.58
3350,55323.24,square,0.1413,20.15,55429.69,0.192408,1,17,19.14
3351,98818.73,square,0.4289,29.41,98886.72,0.068805,1,29,36.70
3352,27388.46,square,0.6841,37.66,27475.59,0.318105,1,30,31.85
3353,19228.87,triangle,0.2094,24.30,19335.94,0.556794,1,1,0.90
3354,4680.35,sine,0.9256,29.19,4892.58,4.534371,1,27,23.67
3355,8688.92,triangle,0.8911,35.09,8789.06,1.152527,1,1,0.87
3356,93413.81,sine,0.8527,33.80,93457.03,0.046272,1,13,11.15
3357,87106.17,triangle,0.4118,35.49,87158.20,0.059740,1,11,11.50
3358,26983.17,sine,0.1971,38.70,27060.55,0.286745,1,35,35.03
3359,29809.33,square,0.4522,39.20,29882.81,0.246498,1,1,1.78
3360,34169.87,triangle,0.8699,28.71,34248.05,0.228795,1,27,36.38
3361,38439.01,triangle,0.9216,35.10,38520.51,0.212019,1,18,23.88
3362,23485.51,triangle,0.4488,31.52,23583.98,0.419298,1,39,41.59
3363,83312.13,sine,0.8061,31.92,83422.85,0.132904,1,26,32.52
3364,89440.82,sine,0.4786,36.66,89541.02,0.112022,1,15,19.90
3365,2903.94,sine,0.9915,25.61,3032.23,4.417721,1,154,126.00
3366,97578.78,sine,0.4250,35.06,97690.43,0.114424,1,10,10.88
3367,66120.06,square,0.5769,36.87,66264.65,0.218672,1,30,44.63
3368,24259.91,square,0.2399,31.92,24316.41,0.232888,1,29,33.56
3369,25803.90,square,0.5241,20.54,25927.73,0.479913,1,7,9.45
3370,10101.86,triangle,0.4861,37.30,10185.55,0.828474,1,63,53.56
3371,69772.53,sine,0.6550,21.87,69868.16,0.137068,1,12,11.19
3372,78312.38,triangle,0.5781,33.66,78442.38,0.165999,1,4,4.85
3373,24494.10,square,0.8705,23.35,24609.38,0.470616,1,25,29.90
3374,27288.02,square,0.7410,27.52,27392.58,0.383147,1,31,39.88
3375,92845.50,sine,0.4337,34.18,92905.27,0.064384,1,2,2.25
3376,23372.69,square,0.2478,21.12,23437.50,0.277290,1,41,54.20
3377,12980.56,triangle,0.5966,35.93,13051.76,0.548527,1,64,65.19
3378,33932.80,square,0.5455,38.91,34042.97,0.324680,1,29,42.10
3379,75009.89,triangle,0.1417,30.99,75043.95,0.045402,1,34,28.93
3380,47232.15,triangle,0.3316,25.40,47329.10,0.205258,1,2,1.67
3381,41723.28,sine,0.2163,37.15,41748.05,0.059363,1,19,18.02
3382,56269.38,triangle,0.8480,25.64,56396.48,0.225893,1,11,9.62
3383,55226.01,sine,0.9237,28.09,55268.55,0.077043,1,18,16.00
3384,39973.94,sine,0.5146,25.04,40092.77,0.297272,1,4,3.21
3385,38110.38,triangle,0.8508,26.08,38183.59,0.192123,1,21,16.79
3386,47432.43,triangle,0.1474,37.78,47460.94,0.060104,1,1,1.06
3387,22699.25,triangle,0.6243,31.06,22788.09,0.391360,1,2,1.74
3388,86076.66,sine,0.4123,30.77,86132.81,0.065233,1,1,1.29
3389,81317.60,sine,0.8226,27.99,81347.66,0.036966,1,21,21.22
3390,19702.47,triangle,0.1818,30.30,19804.69,0.518796,1,49,44.87
3391,7323.70,square,0.6410,31.12,7446.29,1.673832,1,56,66.26
3392,41060.89,square,0.3041,29.12,41137.70,0.187061,1,24,31.67
3393,95372.23,triangle,0.2307,20.60,95463.87,0.096083,1,18,20.17
3394,93418.91,square,0.5841,35.61,93457.03,0.040810,1,13,19.33
3395,32154.21,square,0.9718,33.44,32192.38,0.118723,1,14,21.12
3396,16220.76,sine,0.2838,35.33,16328.12,0.661910,1,57,55.44
3397,30242.32,sine,0.9498,23.39,30336.91,0.312776,1,34,34.84
3398,1946.26,sine,0.3115,28.44,2021.48,3.865050,1,223,155.53
3399,92118.59,triangle,0.5112,28.22,92128.91,0.011195,1,5,5.86
3400,55945.90,sine,0.1470,38.78,56074.22,0.229363,1,13,12.17
3401,19483.20,sine,0.5252,29.83,19550.78,0.346872,1,53,47.58
3402,2824.99,sine,0.4403,33.67,2944.34,4.224769,1,160,118.62
3403,23613.43,square,0.6016,37.77,23730.47,0.495657,1,37,53.34
3404,33280.98,sine,0.5403,34.93,33398.44,0.352928,1,1,0.93
3405,11876.12,square,0.1160,20.67,11997.07,1.018467,1,10,15.55
3406,48812.38,sine,0.8606,32.04,48852.54,0.082266,1,16,19.33
3407,45939.36,square,0.5475,20.81,46010.74,0.155377,1,12,18.42
3408,89386.54,triangle,0.2633,22.41,89399.41,0.014400,1,2,3.71
3409,15214.17,square,0.6953,36.96,15336.91,0.806782,1,12,19.87
3410,75430.81,square,0.6516,33.77,75502.93,0.095607,1,32,58.62
3411,51760.91,square,0.6806,31.15,51782.23,0.041182,1,58,71.18
3412,64750.29,square,0.7473,32.86,64858.40,0.166965,1,2,2.49
3413,52454.51,triangle,0.5045,24.83,52524.41,0.133273,1,14,14.03
3414,1140.40,square,0.6316,39.44,,,0,260,185.10
3415,36786.36,square,0.2816,21.41,36914.06,0.347160,1,1,1.14
3416,77507.64,sine,0.6480,33.76,77563.48,0.072034,1,8,6.98
3417,47652.43,triangle,0.4994,25.70,47719.73,0.141219,1,24,24.15
3418,89705.54,triangle,0.2476,20.52,89799.80,0.105086,1,14,16.43
3419,9908.57,sine,0.9750,31.17,10014.65,1.070572,1,68,64.22
3420,37952.91,triangle,0.5078,26.30,38071.29,0.311906,1,22,23.99
3421,94180.73,triangle,0.8593,30.25,94262.70,0.087026,1,10,9.85
3422,79154.40,sine,0.6159,39.68,79174.80,0.025776,1,16,16.61
3423,29804.88,triangle,0.5414,20.80,29882.81,0.261460,1,1,2.12
3424,76538.92,sine,0.6683,21.71,76650.39,0.145639,1,27,26.25
3425,94739.87,sine,0.3038,22.58,94799.80,0.063260,1,8,8.02
3426,94654.22,triangle,0.7675,29.99,94716.80,0.066114,1,43,41.49
3427,47998.05,sine,0.6039,24.94,48002.93,0.010165,1,22,19.67
3428,97737.39,triangle,0.4717,23.03,97822.27,0.086843,1,43,42.36
3429,78747.84,sine,0.2704,24.23,78764.65,0.021348,1,78,59.12
3430,56132.17,triangle,0.3829,21.69,56235.35,0.183813,1,12,12.75
3431,46989.31,triangle,0.2995,24.40,47065.43,0.161998,1,4,4.54
3432,94775.48,triangle,0.9914,36.15,94799.80,0.025670,1,8,8.36
3433,19630.23,sine,0.4062,26.36,19741.21,0.565343,1,50,45.21
3434,95696.25,triangle,0.7516,23.72,95742.19,0.048006,1,17,14.45
3435,91043.03,triangle,0.2473,37.42,91093.75,0.055710,1,9,7.73
3436,27952.51,sine,0.6911,33.08,28056.64,0.372541,1,23,23.00
3437,10398.27,sine,0.9935,33.57,10493.16,0.912605,1,54,58.08
3438,73277.44,sine,0.1709,25.54,73388.67,0.151793,1,27,30.63
3439,25640.94,sine,0.2735,31.50,25708.01,0.261565,1,10,13.43
3440,33482.24,triangle,0.2656,29.29,33530.27,0.143447,1,34,40.67
3441,2352.13,square,0.1503,39.55,2475.59,5.248874,1,192,169.37
3442,79268.62,square,0.1779,31.85,79321.29,0.066443,1,76,95.56
3443,76117.61,sine,0.6114,36.28,76245.12,0.167512,1,14,13.92
3444,77056.53,triangle,0.8914,38.75,77124.02,0.087590,1,10,10.91
3445,41146.59,square,0.8116,33.94,41137.70,0.021628,1,24,28.95
3446,99556.50,sine,0.4196,25.62,99638.67,0.082535,1,3,2.63
3447,26969.27,sine,0.7382,21.70,27060.55,0.338451,1,35,35.23
3448,74419.27,triangle,0.3257,25.06,74536.13,0.157027,1,6,5.78
3449,63257.20,triangle,0.8888,37.04,63261.72,0.007147,1,45,50.94
3450,96523.42,square,0.9178,36.17,96577.15,0.055667,1,14,22.15
3451,89572.09,sine,0.9693,29.47,89648.44,0.085230,1,1,1.09
3452,80020.12,sine,0.4563,25.43,80092.77,0.090799,1,12,13.19
3453,29874.22,sine,0.8252,20.18,29882.81,0.028768,1,1,1.17
3454,31938.04,sine,0.6301,25.09,32006.84,0.215404,1,16,15.11
3455,26640.85,square,0.6874,22.43,26728.52,0.329076,1,39,50.33
3456,18375.63,sine,0.9764,27.94,18476.56,0.549253,1,17,15.54
3457,60300.02,sine,0.5414,21.48,60327.15,0.044991,1,8,8.76
3458,4439.47,square,0.4588,22.74,4672.85,5.256911,1,42,45.42
3459,69072.54,triangle,0.4561,32.49,69077.15,0.006670,1,32,37.48
3460,96334.62,triangle,0.5172,34.75,96411.13,0.079426,1,2,2.33
3461,13685.37,square,0.3512,23.22,13754.88,0.507943,1,48,57.71
3462,43201.81,sine,0.7291,29.12,43334.96,0.308208,1,6,5.06
3463,53583.32,sine,0.2258,31.67,53583.98,0.001242,1,7,5.66
3464,98515.97,sine,0.3572,37.39,98525.39,0.009568,1,7,5.63
3465,8154.93,triangle,0.5719,28.17,8251.95,1.189758,1,23,22.83
3466,31658.38,sine,0.3752,37.70,31728.52,0.221552,1,19,17.62
3467,72655.73,triangle,0.8189,25.14,72646.48,0.012722,1,15,14.76
3468,62186.24,square,0.8042,26.19,62270.51,0.135511,1,34,45.04
3469,64674.68,triangle,0.4619,21.33,64746.09,0.110415,1,21,22.26
3470,52089.03,square,0.7050,39.02,52207.03,0.226535,1,37,50.00
3471,49075.22,square,0.6891,22.07,49135.74,0.123318,1,14,20.19
3472,26097.11,triangle,0.7029,20.27,26147.46,0.192926,1,4,4.07
3473,21257.92,triangle,0.7880,36.80,21328.12,0.330245,1,25,25.95
3474,29925.50,triangle,0.5977,33.93,29965.82,0.134724,1,38,39.18
3475,60077.15,sine,0.9668,22.46,60156.25,0.131668,1,9,13.52
3476,26233.31,triangle,0.6567,36.76,26367.19,0.510320,1,1,1.29
3477,52057.88,square,0.9297,20.73,52124.02,0.127052,1,56,82.19
3478,85756.89,sine,0.8639,22.78,85849.61,0.108117,1,63,58.45
3479,58441.68,triangle,0.5262,34.93,58447.27,0.009562,1,19,22.69
3480,80662.49,triangle,0.9328,28.94,80781.25,0.147231,1,9,10.37
3481,18139.42,sine,0.3218,22.86,18261.72,0.674224,1,21,22.46
3482,56236.93,sine,0.1350,20.72,56254.88,0.031932,1,80,68.10
3483,83325.38,square,0.4223,37.88,83422.85,0.116977,1,26,37.77
3484,7949.46,triangle,0.6547,23.67,8056.64,1.348218,1,31,33.99
3485,68227.84,triangle,0.4864,37.23,68266.60,0.056811,1,20,20.23
3486,15922.51,sine,0.1841,24.22,16005.86,0.523479,1,63,54.07
3487,24634.15,triangle,0.1703,28.55,24755.86,0.494058,1,23,25.38
3488,53707.47,triangle,0.9979,35.07,53735.35,0.051914,1,6,6.64
3489,97108.31,triangle,0.9669,34.15,97133.79,0.026240,1,12,13.93
3490,8896.58,square,0.6819,27.01,8989.26,1.041734,1,98,128.66
3491,28065.01,square,0.9402,20.70,28139.65,0.265956,1,22,39.36
3492,77153.89,triangle,0.9676,38.61,77197.27,0.056221,1,51,55.76
3493,76461.02,square,0.2838,30.90,76562.50,0.132716,1,41,60.06
3494,76769.85,triangle,0.8107,23.91,76904.30,0.175133,1,11,11.84
3495,60368.95,sine,0.1083,24.00,60498.05,0.213855,1,7,7.45
3496,12208.84,triangle,0.3327,25.69,12304.69,0.785031,1,1,1.19
3497,96033.72,square,0.1086,25.68,96142.58,0.113353,1,3,4.90
3498,12810.66,sine,0.1697,31.87,12919.92,0.852910,1,67,55.59
3499,19745.42,square,0.8758,28.49,19804.69,0.300135,1,49,61.84
3500,91653.44,square,0.4590,35.01,91738.28,0.092563,1,53,74.80
